court_id,resource_uri,pacer_court_id,pacer_has_rss_feed,pacer_rss_entry_types,date_last_pacer_contact,fjc_court_id,date_modified,in_use,has_opinion_scraper,has_oral_argument_scraper,position,citation_string,short_name,full_name,url,start_date,end_date,jurisdiction,parent_court,appeals_to
colctyctpueblo,https://www.courtlistener.com/api/rest/v4/courts/colctyctpueblo/,,,,,,2023-10-02T18:23:48.742913-07:00,False,False,False,351.11,,Pueblo County District Court,Pueblo County District Court,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/colctyct/,[]
colctyctteller,https://www.courtlistener.com/api/rest/v4/courts/colctyctteller/,,,,,,2023-10-02T18:23:48.759374-07:00,False,False,False,351.111,,Teller County District Court,Teller County District Court,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/colctyct/,[]
cosuperct,https://www.courtlistener.com/api/rest/v4/courts/cosuperct/,,,,,,2022-12-15T10:01:59.382853-08:00,False,False,False,351.12,,Coloardo Superior Court,Coloardo Superior Court,,,,ST,,[]
cosuperctdenver,https://www.courtlistener.com/api/rest/v4/courts/cosuperctdenver/,,,,,,2023-10-02T18:23:48.765213-07:00,False,False,False,351.121,,Denver Superior Court,Denver Superior Court,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/cosuperct/,[]
coregsalina,https://www.courtlistener.com/api/rest/v4/courts/coregsalina/,,,,,,2022-12-19T14:21:38.754637-08:00,False,False,False,351.15,,Salina Register and Receiver,Salina Register and Receiver,,,,SS,,[]
coloworkcompcom,https://www.courtlistener.com/api/rest/v4/courts/coloworkcompcom/,,,,,,2016-05-18T11:04:37.690000-07:00,True,False,False,351.2,Colo. Indus. Cl. App.,Colorado Industrial Claim Appeals Office,Colorado Industrial Claim Appeals Office,https://www.colorado.gov/pacific/cdle/icao-wc,,,SS,,[]
coloag,https://www.courtlistener.com/api/rest/v4/courts/coloag/,,,,,,2016-05-18T13:04:31.403000-07:00,True,False,False,351.3,Colo. Att'y Gen.,Colorado Attorney General Reports,Colorado Attorney General Reports,http://coag.gov/,,,SAG,,[]
conn,https://www.courtlistener.com/api/rest/v4/courts/conn/,,,,,,2014-07-17T14:35:19.385000-07:00,True,True,False,351.5,Conn.,Supreme Court of Connecticut,Supreme Court of Connecticut,http://www.jud.state.ct.us/external/supapp/,1784-01-01,,S,,[]
connappct,https://www.courtlistener.com/api/rest/v4/courts/connappct/,,,,,,2014-07-17T14:35:30.195000-07:00,True,True,False,351.6,Conn. App. Ct.,Connecticut Appellate Court,Connecticut Appellate Court,http://www.jud.ct.gov/external/supapp/appellate.htm‎,1983-10-04,,SA,,[]
connsuperct,https://www.courtlistener.com/api/rest/v4/courts/connsuperct/,,,,,,2013-10-16T15:03:58.049000-07:00,True,False,False,351.7,Conn. Super. Ct.,Connecticut Superior Court,Connecticut Superior Court,http://www.jud.ct.gov/external/super/‎,,,SA,,[]
connworkcompcom,https://www.courtlistener.com/api/rest/v4/courts/connworkcompcom/,,,,,,2016-05-18T11:09:20.530000-07:00,True,False,False,351.8,Conn. Comp. Rev. Bd.,Connecticut Compensation Review Board,Connecticut Compensation Review Board,http://wcc.state.ct.us/crb/menus/crb-opin.htm,,,SS,,[]
del,https://www.courtlistener.com/api/rest/v4/courts/del/,,,,,,2016-09-08T13:39:19.377323-07:00,True,True,False,352.0,Del.,Supreme Court of Delaware,Supreme Court of Delaware,http://courts.delaware.gov/supreme/,1832-01-01,,S,,[]
deloyerterm,https://www.courtlistener.com/api/rest/v4/courts/deloyerterm/,,,,,,2022-11-17T18:46:33.297728-08:00,False,False,False,352.2,,Delaware Court of Oyer and Terminer,Delaware Court of Oyer and Terminer,,1831-01-01,1951-12-31,ST,,[]
delch,https://www.courtlistener.com/api/rest/v4/courts/delch/,,,,,,2024-01-09T11:18:53.189128-08:00,True,True,False,353.0,Del. Ch.,Court of Chancery of Delaware,Court of Chancery of Delaware,http://courts.delaware.gov/chancery/,,,SA,,[]
delorphct,https://www.courtlistener.com/api/rest/v4/courts/delorphct/,,,,,,2022-01-02T09:31:36.518577-08:00,True,False,False,353.1,,Delaware Orphan's Court,Orphan's Court of Delaware,,1683-01-01,1970-12-31,SA,,[]
delgensess,https://www.courtlistener.com/api/rest/v4/courts/delgensess/,,,,,,2022-12-19T10:57:17.923322-08:00,False,False,False,353.4,,Court of General Sessions of Delaware,Court of General Sessions of The Peace And Jail Delivery of Delaware,,,,ST,,[]
delsuperct,https://www.courtlistener.com/api/rest/v4/courts/delsuperct/,,,,,,2024-01-09T11:19:18.792171-08:00,True,True,False,353.5,Del. Super. Ct.,Superior Court of Delaware,Superior Court of Delaware,http://courts.delaware.gov/Superior/,,,SA,,[]
delctcompl,https://www.courtlistener.com/api/rest/v4/courts/delctcompl/,,,,,,2014-08-04T15:09:53.375000-07:00,True,True,False,353.55,Del. Ct. Com. Pl.,Delaware Court of Common Pleas,Delaware Court of Common Pleas,http://courts.delaware.gov/commonpleas/,,,SS,,[]
delfamct,https://www.courtlistener.com/api/rest/v4/courts/delfamct/,,,,,,2013-10-16T14:32:24.279000-07:00,True,False,False,353.59,Del. Fm. Ct.,Delaware Family Court,Delaware Family Court,http://courts.delaware.gov/family/‎,,,SS,,[]
deljudct,https://www.courtlistener.com/api/rest/v4/courts/deljudct/,,,,,,2013-10-29T23:19:05.675000-07:00,True,False,False,353.595,Ct. Jud. Del.,Court on the Judiciary of Delaware,Court on the Judiciary of Delaware.,http://courts.delaware.gov/‎,,,SS,,[]
dc,https://www.courtlistener.com/api/rest/v4/courts/dc/,,,,,,2022-03-18T09:51:43.369475-07:00,True,True,False,353.6,D.C.,District of Columbia Court of Appeals,District of Columbia Court of Appeals,http://www.dccourts.gov/internet/appellate/main.jsf,,,S,,[]
dccrimct,https://www.courtlistener.com/api/rest/v4/courts/dccrimct/,,,,,,2022-12-15T10:01:59.399505-08:00,False,False,False,353.75,D.C.,District of Columbia Criminal Court,District of Columbia Criminal Court,,,,ST,,[]
dcorphanct,https://www.courtlistener.com/api/rest/v4/courts/dcorphanct/,,,,,,2022-12-15T10:01:59.404658-08:00,False,False,False,353.76,D.C.,District of Columbia Orphans' Court,District of Columbia Orphans' Court,,,,SS,,[]
fla,https://www.courtlistener.com/api/rest/v4/courts/fla/,,,,,,2014-08-01T09:49:22.115000-07:00,True,True,False,354.0,Fla.,Supreme Court of Florida,Supreme Court of Florida,http://www.floridasupremecourt.org/,1845-01-01,,S,,[]
fladistctapp,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp/,,,,,,2014-08-01T09:49:33.319000-07:00,True,True,False,355.0,Fla. Dist. Ct. App.,District Court of Appeal of Florida,District Court of Appeal of Florida,http://www.flcourts.org/courts/dca/dca.shtml,1957-01-01,,SA,,[]
fladistctapp1,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp1/,,,,,,2023-10-02T18:23:48.783220-07:00,False,True,False,355.01,Fla. Dist. Ct. App. 1st Dist.,Florida First District Court of Appeal,Florida First District Court of Appeal,,1957-01-01,,SA,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp/,[]
fladistctapp2,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp2/,,,,,,2023-10-02T18:23:48.795131-07:00,False,True,False,355.011,Fla. Dist. Ct. App. 2d Dist.,Florida Second District Court of Appeal,Florida Second District Court of Appeal,,1957-01-01,,SA,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp/,[]
fladistctapp3,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp3/,,,,,,2023-10-02T18:23:48.801281-07:00,False,True,False,355.012,Fla. Dist. Ct. App. 3d Dist.,Florida Third District Court of Appeal,Florida Third District Court of Appeal,,1957-01-01,,SA,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp/,[]
fladistctapp4,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp4/,,,,,,2023-10-02T18:23:48.809407-07:00,False,True,False,355.013,Fla. Dist. Ct. App. 4th Dist.,Florida Fourth District Court of Appeal,Florida Fourth District Court of Appeal,,1957-01-01,,SA,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp/,[]
fladistctapp5,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp5/,,,,,,2023-10-02T18:23:48.823105-07:00,False,True,False,355.014,Fla. Dist. Ct. App. 5th Dist.,Florida Fifth District Court of Appeal,Florida Fifth District Court of Appeal,,1957-01-01,,SA,https://www.courtlistener.com/api/rest/v4/courts/fladistctapp/,[]
flacirct1,https://www.courtlistener.com/api/rest/v4/courts/flacirct1/,,,,,,2023-10-02T18:23:48.834794-07:00,False,False,False,355.02,1st,Circuit Court of the 1st Judicial Circuit,Circuit Court of the 1st Judicial Circuit of Florida,,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct/,[]
flacirct1esc,https://www.courtlistener.com/api/rest/v4/courts/flacirct1esc/,,,,,,2023-10-02T18:23:48.847171-07:00,False,False,False,355.0201,"Fla. Cir. Ct., Escambia Cty.",Escambia County Circuit Court,"Circuit Court of the 1st Judicial Circuit of Florida, Escambia County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct1/,[]
flacirct1oka,https://www.courtlistener.com/api/rest/v4/courts/flacirct1oka/,,,,,,2023-10-02T18:23:48.858356-07:00,False,False,False,355.0202,"Fla. Cir. Ct., Okaloosa Cty.",Okaloosa County Circuit Court,"Circuit Court of the 1st Judicial Circuit of Florida, Okaloosa County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct1/,[]
flacirct1san,https://www.courtlistener.com/api/rest/v4/courts/flacirct1san/,,,,,,2023-10-02T18:23:48.865016-07:00,False,False,False,355.0203,"Fla. Cir. Ct., Santa Rosa Cty.",Santa Rosa County Circuit Court,"Circuit Court of the 1st Judicial Circuit of Florida, Santa Rosa County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct1/,[]
flacirct1wal,https://www.courtlistener.com/api/rest/v4/courts/flacirct1wal/,,,,,,2023-10-02T18:23:48.872757-07:00,False,False,False,355.0204,"Fla. Cir. Ct., Walton Cty.",Walton County Circuit Court,"Circuit Court of the 1st Judicial Circuit of Florida, Walton County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct1/,[]
flacirct2,https://www.courtlistener.com/api/rest/v4/courts/flacirct2/,,,,,,2023-10-02T18:23:48.887156-07:00,False,False,False,355.0205,2nd,Circuit Court of the 2nd Judicial Circuit,Circuit Court of the 2nd Judicial Circuit of Florida,,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct/,[]
flacirct2fra,https://www.courtlistener.com/api/rest/v4/courts/flacirct2fra/,,,,,,2023-10-02T18:23:48.899160-07:00,False,False,False,355.0206,"Fla. Cir. Ct., Franklin Cty.",Franklin County Circuit Court,"Circuit Court of the 2nd Judicial Circuit of Florida, Franklin County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct2/,[]
flacirct2gad,https://www.courtlistener.com/api/rest/v4/courts/flacirct2gad/,,,,,,2023-10-02T18:23:48.923322-07:00,False,False,False,355.0207,"Fla. Cir. Ct., Gadsden Cty.",Gadsden County Circuit Court,"Circuit Court of the 2nd Judicial Circuit of Florida, Gadsden County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct2/,[]
flacirct2jef,https://www.courtlistener.com/api/rest/v4/courts/flacirct2jef/,,,,,,2023-10-02T18:23:48.939187-07:00,False,False,False,355.0208,"Fla. Cir. Ct., Jefferson Cty.",Jefferson County Circuit Court,"Circuit Court of the 2nd Judicial Circuit of Florida, Jefferson County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct2/,[]
flacirct2leo,https://www.courtlistener.com/api/rest/v4/courts/flacirct2leo/,,,,,,2023-10-02T18:23:48.955199-07:00,False,False,False,355.0209,"Fla. Cir. Ct., Leon Cty.",Leon County Circuit Court,"Circuit Court of the 2nd Judicial Circuit of Florida, Leon County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct2/,[]
flacirct2lib,https://www.courtlistener.com/api/rest/v4/courts/flacirct2lib/,,,,,,2023-10-02T18:23:48.971161-07:00,False,False,False,355.021,"Fla. Cir. Ct., Liberty Cty.",Liberty County Circuit Court,"Circuit Court of the 2nd Judicial Circuit of Florida, Liberty County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct2/,[]
flacirct2wak,https://www.courtlistener.com/api/rest/v4/courts/flacirct2wak/,,,,,,2023-10-02T18:23:48.987235-07:00,False,False,False,355.0211,"Fla. Cir. Ct., Wakulla Cty.",Wakulla County Circuit Court,"Circuit Court of the 2nd Judicial Circuit of Florida, Wakulla County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct2/,[]
flacirct3,https://www.courtlistener.com/api/rest/v4/courts/flacirct3/,,,,,,2023-10-02T18:23:49.003327-07:00,False,False,False,355.0212,3rd,Circuit Court of the 3rd Judicial Circuit,Circuit Court of the 3rd Judicial Circuit of Florida,,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct/,[]
flacirct3col,https://www.courtlistener.com/api/rest/v4/courts/flacirct3col/,,,,,,2023-10-02T18:23:49.019337-07:00,False,False,False,355.0213,"Fla. Cir. Ct., Columbia Cty.",Columbia County Circuit Court,"Circuit Court of the 3rd Judicial Circuit of Florida, Columbia County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct3/,[]
flacirct3dix,https://www.courtlistener.com/api/rest/v4/courts/flacirct3dix/,,,,,,2023-10-02T18:23:49.044607-07:00,False,False,False,355.0214,"Fla. Cir. Ct., Dixie Cty.",Dixie County Circuit Court,"Circuit Court of the 3rd Judicial Circuit of Florida, Dixie County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct3/,[]
flacirct3ham,https://www.courtlistener.com/api/rest/v4/courts/flacirct3ham/,,,,,,2023-10-02T18:23:49.063271-07:00,False,False,False,355.0215,"Fla. Cir. Ct., Hamilton Cty.",Hamilton County Circuit Court,"Circuit Court of the 3rd Judicial Circuit of Florida, Hamilton County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct3/,[]
flacirct3laf,https://www.courtlistener.com/api/rest/v4/courts/flacirct3laf/,,,,,,2023-10-02T18:23:49.079245-07:00,False,False,False,355.0216,"Fla. Cir. Ct., Lafayette Cty.",Lafayette County Circuit Court,"Circuit Court of the 3rd Judicial Circuit of Florida, Lafayette County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct3/,[]
flacirct3mad,https://www.courtlistener.com/api/rest/v4/courts/flacirct3mad/,,,,,,2023-10-02T18:23:49.095542-07:00,False,False,False,355.0217,"Fla. Cir. Ct., Madison Cty.",Madison County Circuit Court,"Circuit Court of the 3rd Judicial Circuit of Florida, Madison County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct3/,[]
flacirct3suw,https://www.courtlistener.com/api/rest/v4/courts/flacirct3suw/,,,,,,2023-10-02T18:23:49.111561-07:00,False,False,False,355.0218,"Fla. Cir. Ct., Suwannee Cty.",Suwannee County Circuit Court,"Circuit Court of the 3rd Judicial Circuit of Florida, Suwannee County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct3/,[]
flacirct3tay,https://www.courtlistener.com/api/rest/v4/courts/flacirct3tay/,,,,,,2023-10-02T18:23:49.131599-07:00,False,False,False,355.0219,"Fla. Cir. Ct., Taylor Cty.",Taylor County Circuit Court,"Circuit Court of the 3rd Judicial Circuit of Florida, Taylor County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct3/,[]
flacirct4,https://www.courtlistener.com/api/rest/v4/courts/flacirct4/,,,,,,2023-10-02T18:23:49.147278-07:00,False,False,False,355.022,4th,Circuit Court of the 4th Judicial Circuit,Circuit Court of the 4th Judicial Circuit of Florida,,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct/,[]
flacirct4cla,https://www.courtlistener.com/api/rest/v4/courts/flacirct4cla/,,,,,,2023-10-02T18:23:49.167273-07:00,False,False,False,355.0221,"Fla. Cir. Ct., Clay Cty.",Clay County Circuit Court,"Circuit Court of the 4th Judicial Circuit of Florida, Clay County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct4/,[]
flacirct4duv,https://www.courtlistener.com/api/rest/v4/courts/flacirct4duv/,,,,,,2023-10-02T18:23:49.183279-07:00,False,False,False,355.0222,"Fla. Cir. Ct., Duval Cty.",Duval County Circuit Court,"Circuit Court of the 4th Judicial Circuit of Florida, Duval County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct4/,[]
flacirct4nas,https://www.courtlistener.com/api/rest/v4/courts/flacirct4nas/,,,,,,2023-10-02T18:23:49.203260-07:00,False,False,False,355.0223,"Fla. Cir. Ct., Nassau Cty.",Nassau County Circuit Court,"Circuit Court of the 4th Judicial Circuit of Florida, Nassau County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct4/,[]
flacirct5,https://www.courtlistener.com/api/rest/v4/courts/flacirct5/,,,,,,2023-10-02T18:23:49.223587-07:00,False,False,False,355.0224,5th,Circuit Court of the 5th Judicial Circuit,Circuit Court of the 5th Judicial Circuit of Florida,,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct/,[]
flacirct5cit,https://www.courtlistener.com/api/rest/v4/courts/flacirct5cit/,,,,,,2023-10-02T18:23:49.230870-07:00,False,False,False,355.0225,"Fla. Cir. Ct., Citrus Cty.",Citrus County Circuit Court,"Circuit Court of the 5th Judicial Circuit of Florida, Citrus County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct5/,[]
flacirct5her,https://www.courtlistener.com/api/rest/v4/courts/flacirct5her/,,,,,,2023-10-02T18:23:49.237805-07:00,False,False,False,355.0226,"Fla. Cir. Ct., Hernando Cty.",Hernando County Circuit Court,"Circuit Court of the 5th Judicial Circuit of Florida, Hernando County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct5/,[]
flacirct5lak,https://www.courtlistener.com/api/rest/v4/courts/flacirct5lak/,,,,,,2023-10-02T18:23:49.244476-07:00,False,False,False,355.0227,"Fla. Cir. Ct., Lake Cty.",Lake County Circuit Court,"Circuit Court of the 5th Judicial Circuit of Florida, Lake County",,1973-01-01,,ST,https://www.courtlistener.com/api/rest/v4/courts/flacirct5/,[]
